CÛdigo ”rg„o Superior	Nome ”rg„o Superior	CÛdigo ”rg„o Subordinado	Nome ”rg„o Subordinado	CÛdigo Unidade Gestora	Nome Unidade Gestora	Categoria EconÙmica	Origem	EspÈcie	Rubrica	AlÌnea	SubalÌnea	Valor Previsto	Valor LanÁado	Valor Realizado	Percentual Realizado	ExercÌcio
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	RECEITA DA DIVIDA ATIVA	RECEITA DA DIVIDA ATIVA NAO TRIBUTARIA	REC.DIV.ATIVA CONT.EMPREG.TRAB. P/SEG.SOC.	REC.DIV.ATIVA CONT.PREV.-DEP.JUD,REC.E C.JUD.	19369112	0	28657765,19	147,95	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	RECEITA DA DIVIDA ATIVA	RECEITA DA DIVIDA ATIVA NAO TRIBUTARIA	REC.DIV.ATIVA CONT.EMPREG.TRAB. P/SEG.SOC.	REC.DIV.ATIVA CONT.PREV.EMPRESA SOBRE REC.BRT	0	0	2804404,09		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	RECEITA DA DIVIDA ATIVA	RECEITA DA DIVIDA ATIVA NAO TRIBUTARIA	REC.DIV.ATIVA CONT.EMPREG.TRAB. P/SEG.SOC.	REC.DIV.ATIVA CONT.PREV.EMPR.OPTANTE-SIMPLES	46199915	0	95545914,42	206,8	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	RECEITA DA DIVIDA ATIVA	RECEITA DA DIVIDA ATIVA NAO TRIBUTARIA	REC.DIV.ATIVA CONT.EMPREG.TRAB. P/SEG.SOC.	REC.DIV.ATIVA CONT.PREV.REG. DE PARC.DEBITOS	1232296678	0	1350062754	109,55	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS JUR.MORA DIV.ATIVA DE OUTRAS RECEITAS	OUTRAS MULT. E J.MORA  DIV.AT. DE OUTRAS REC.	OUTRAS MULT.JUR.MORA DIV.ATIV.OUTR.RECEITAS	0	0	1185350,92		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO	MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO	1079	0	352,93	32,7	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	MUL.JUR. MORA ALIEN. DE OUTROS BENS IMOVEIS	MUL.JUR. MORA ALIEN. DE OUTROS BENS IMOVEIS	0	0	52241,63		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	MULT.J.MORA RESSARC.DE ACOES REGRES.REL.TRAB.	MULT.J.MORA RESSARC.DE ACOES REGRES.REL.TRAB.	5871	0	59610,55	1015,33	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	OUTRAS MULTAS E JUROS DE MORA	OUTRAS MULTAS E JUROS DE MORA	4224	0	940926,37	22275,7	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	OUTRAS MULTAS	OUTRAS MULTAS	0	0	498,17		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	MULTAS E JUROS DE MORA DE ALUGUEIS	MULTAS E JUROS DE MORA DE ALUGUEIS	28525	0	15846,25	55,55	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	MULTAS E JUROS PREVISTOS EM CONTRATOS	MULTAS E JUROS PREVISTOS EM CONTRATOS	0	0	2419,12		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	INDENIZACOES	OUTRAS INDENIZACOES	OUTRAS INDENIZACOES	0	0	167832,59		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	MULTAS POR AUTOS DE INFRACAO	MULTAS POR AUTOS DE INFRACAO	8310321	0	17229881,76	207,33	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	INDENIZACOES	INDENIZ. POR  DANOS CAUSADOS AO PATR. PUBLICO	INDENIZ. POR  DANOS CAUSADOS AO PATR. PUBLICO	1002	0	138013,14	13773,8	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	MULTA PELO DESCUMP.DE OBRIG ACESSORIA PREVID.	MULTA LITIG. MA-FE PROC.JUDIC CONTRA SEG SOC	204094	0	469783,94	230,18	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	MULTA PELO DESCUMP.DE OBRIG ACESSORIA PREVID.	MULTA AUSENCIA DESC.FOLHA BENEF PAGOS INDEV.	0	0	10,26		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	MULTA PELO DESCUMP.DE OBRIG ACESSORIA PREVID.	MULTAS POR ATRASO INFORM. DA GUIA FGTS E PREV	19065027	0	54956680,5	288,25	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	35041295	0	716378,32	2,04	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS DE CAPITAL	ALIENACAO DE BENS	ALIENACAO DE BENS IMOVEIS	ALIENACAO DE IMOVEIS URBANOS	ALIENACAO DE IMOVEIS URBANOS	ALIENACAO DE IMOVEIS URBANOS	156312233	0	38384328,12	24,55	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33904	FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL	513001	COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS	RECEITAS CORRENTES INTRA-ORCAMENTARIAS	OUTRAS RECEITAS CORRENTES	RECEITAS DECOR.APORTE PER.P/COMP.RGPS	RECEITAS DECOR.APORTE PER.P/COMP.RGPS	RECEITAS DECOR.APORTE PER.P/COMP.RGPS	RECEITAS DECOR.APORTE PER.P/COMP.RGPS	18166370000	0	25406973685	139,85	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33101	MINISTERIO DA PREVIDENCIA SOCIAL	330002	COORDENACAO-GERAL DE ORC. FIN.E CONTABILIDADE	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	OUTRAS MULTAS E JUROS DE MORA	OUTRAS MULTAS E JUROS DE MORA	0	0	395		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33101	MINISTERIO DA PREVIDENCIA SOCIAL	330002	COORDENACAO-GERAL DE ORC. FIN.E CONTABILIDADE	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	INDENIZACOES	OUTRAS INDENIZACOES	OUTRAS INDENIZACOES	0	0	87750,06		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33101	MINISTERIO DA PREVIDENCIA SOCIAL	330002	COORDENACAO-GERAL DE ORC. FIN.E CONTABILIDADE	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	MUL.APLIC.PELOS TRIBUNAIS DE CONTAS	MUL.APLIC.PELOS TRIBUNAIS DE CONTAS	0	0	1267,2		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33101	MINISTERIO DA PREVIDENCIA SOCIAL	330002	COORDENACAO-GERAL DE ORC. FIN.E CONTABILIDADE	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	0	0	688607,8		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33101	MINISTERIO DA PREVIDENCIA SOCIAL	330002	COORDENACAO-GERAL DE ORC. FIN.E CONTABILIDADE	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	RECEITAS CORRENTES DIVERSAS	RECEITAS CORRENTES DIVERSAS	OUTRAS RECEITAS	OUTRAS RECEITAS	0	0	4586,82		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33101	MINISTERIO DA PREVIDENCIA SOCIAL	330002	COORDENACAO-GERAL DE ORC. FIN.E CONTABILIDADE	RECEITAS DE CAPITAL	OPERACOES DE CREDITO	OPERACOES DE CREDITO EXTERNAS	OPERACOES DE CREDITOS EXTERNAS - CONTRATUAIS	OPERACOES DE CREDITOS EXTERNAS - CONTRATUAIS	OPERACOES DE CREDITOS EXTERNAS - CONTRATUAIS	0	0	9369000		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33101	MINISTERIO DA PREVIDENCIA SOCIAL	330002	COORDENACAO-GERAL DE ORC. FIN.E CONTABILIDADE	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS	TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS	0	0	149069,95		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33101	MINISTERIO DA PREVIDENCIA SOCIAL	330002	COORDENACAO-GERAL DE ORC. FIN.E CONTABILIDADE	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS FINANCEIROS	OUTROS SERVICOS FINANCEIROS	5899584	0	0	0	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33206	SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR	333001	COORD.GERAL DE OR«. FIN. E CONTABILIDADE	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	MULTAS E JUROS - AUTO DE INFRACAO PREV COMPL	MULTAS E JUROS - AUTO DE INFRACAO PREV COMPL	0	0	17164,77		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33206	SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR	333001	COORD.GERAL DE OR«. FIN. E CONTABILIDADE	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	MULT.PREV. LEG. S/ REG. PREV. PRIV. COMPLEM.	MULT.PREV. LEG. S/ REG. PREV. PRIV. COMPLEM.	290244	0	387689,44	133,57	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33206	SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR	333001	COORD.GERAL DE OR«. FIN. E CONTABILIDADE	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	0	0	5868,6		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33206	SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR	333001	COORD.GERAL DE OR«. FIN. E CONTABILIDADE	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	RECEITAS CORRENTES DIVERSAS	RECEITAS CORRENTES DIVERSAS	OUTRAS RECEITAS	OUTRAS RECEITAS	0	0	4231,67		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33206	SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR	333001	COORD.GERAL DE OR«. FIN. E CONTABILIDADE	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	RECEITA DA DIVIDA ATIVA	RECEITA DA DIVIDA ATIVA NAO TRIBUTARIA	REC.DIV.ATIVA MULTAS-REGIME PREV.COMPLEMENTAR	REC.DIV.ATIVA MULTAS-REGIME PREV.COMPLEMENTAR	0	0	478348,49		2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33206	SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR	333001	COORD.GERAL DE OR«. FIN. E CONTABILIDADE	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS JUR.MORA DIV.ATIVA DE OUTRAS RECEITAS	MULTAS JUR.MORA DIV.ATIVA TX FISCAL./INFRACAO	MULTAS JUR.MORA.DIV.ATIV.-AUTO DE INFRACAO	111037	0	16417,81	14,78	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33206	SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR	333001	COORD.GERAL DE OR«. FIN. E CONTABILIDADE	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA DOS TRIBUTOS	MUL.JUR.MORA TX FISC.MERC.SEG.CAPIT.PREV.ABER	MUL.JUR.MORA TX FISC.MERC.SEG.CAPIT.PREV.ABER	17143	0	42781,67	249,55	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33206	SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR	333001	COORD.GERAL DE OR«. FIN. E CONTABILIDADE	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS DE VALORES MOBILIARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	37014	0	47280,09	127,73	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33206	SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR	333001	COORD.GERAL DE OR«. FIN. E CONTABILIDADE	RECEITAS CORRENTES	RECEITA TRIBUTARIA	TAXAS	TAXAS PELO EXERCICIO DO PODER DE POLICIA	TX.FISCALIZ. E CONTR. DA PREV.COMPL - TAFIC	TX.FISCALIZ. E CONTR. DA PREV.COMPL - TAFIC	55041898	8559,31	53077307,79	96,43	2015
33000	MINISTERIO DA PREVIDENCIA SOCIAL	33206	SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR	333001	COORD.GERAL DE OR«. FIN. E CONTABILIDADE	RECEITAS CORRENTES INTRA-ORCAMENTARIAS	RECEITA INDUSTRIAL	RECEITAS DA INDUSTRIA DE TRANSFORMACAO	RECEITAS DA INDUSTRIA DE TRANSFORMACAO	RECEITA DA INDUSTRIA EDITORIAL E GRAFICA	RECEITA DA INDUSTRIA EDITORIAL E GRAFICA	0	0	38812,86		2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	MULTAS E JUROS PREVISTOS EM CONTRATOS	MULTAS E JUROS PREVISTOS EM CONTRATOS	432558	0	1215976,53	281,11	2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	OUTRAS MULTAS	OUTRAS MULTAS	3452355	0	5629087,24	163,05	2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	OUTRAS MULTAS E JUROS DE MORA	OUTRAS MULTAS E JUROS DE MORA	50000	0	1025477,25	2050,95	2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	0	0	50323977,89		2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	RESTITUICOES DE CONVENIOS	RESTITUICOES DE CONVENIOS - PRIMARIAS	0	0	162255442,1		2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	MULTAS POR AUTOS DE INFRACAO	MULTAS POR AUTOS DE INFRACAO	0	0	192912,8		2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	INDENIZACOES	OUTRAS INDENIZACOES	OUTRAS INDENIZACOES	0	0	23301372,39		2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	MUL.APLIC.PELOS TRIBUNAIS DE CONTAS	MUL.APLIC.PELOS TRIBUNAIS DE CONTAS	0	0	22302		2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	RECEITAS CORRENTES DIVERSAS	RECEITAS CORRENTES DIVERSAS	OUTRAS RECEITAS	OUTRAS RECEITAS	28296	0	49761,74	175,86	2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	RECEITAS CORRENTES DIVERSAS	RECEITAS CORRENTES DIVERSAS	RECEITA PART. SEGURO-DPVAT-SIST.NAC. TRANSITO	RECEITA PART. SEGURO-DPVAT-SIST.NAC. TRANSITO	4281969728	0	3805116057	88,86	2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	OUTRAS RESTITUICOES	OUTRAS RESTITUICOES	55760680	0	117750625,1	211,17	2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	RESSARC.P/ OPER.SEGUR.PRIVADOS ASSIST.SA⁄DE	RESSARC.P/ OPER.SEGUR.PRIVADOS ASSIST.SA⁄DE	150000000	0	355605020,7	237,07	2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	RECEITA DA DIVIDA ATIVA	RECEITA DA DIVIDA ATIVA NAO TRIBUTARIA	REC. DA DIV. ATIVA NAO-TRIB. DE OUTRAS REC.	REC.DIVIDA ATIVA NAO TRIBUTARIA DE OUTRAS REC	413722	0	541635,03	130,91	2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS DE CAPITAL	OPERACOES DE CREDITO	OPERACOES DE CREDITO EXTERNAS	OPERACOES DE CREDITOS EXTERNAS - CONTRATUAIS	OPERACOES DE CREDITOS EXTERNAS - CONTRATUAIS	OPERACOES DE CREDITOS EXTERNAS - CONTRATUAIS	0	0	110471452,5		2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS JUR.MORA DIV.ATIVA DE OUTRAS RECEITAS	OUTRAS MULT. E J.MORA  DIV.AT. DE OUTRAS REC.	OUTRAS MULT.JUR.MORA DIV.ATIV.OUTR.RECEITAS	426980	0	491922,47	115,2	2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITA DE CONCESSOES E PERMISSOES	REC. CONCESS. PERMISS. - DIR. USO DE BENS PUB	REC. CONCESS. DE DIREITO REAL USO AREA PUBLIC	REC. CONCESS. DE DIREITO REAL USO AREA PUBLIC	0	0	91163,72		2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	ALUGUEIS	ALUGUEIS	ALUGUEIS	258049	0	518184,74	200,8	2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS DE VALORES MOBILIARIOS	REMUNERACAO DE SALDOS NAO DESEMBOLSADOS	REMUNERACAO DE SALDOS NAO DESEMBOLSADOS	REMUNERACAO DE SALDOS NAO DESEMBOLSADOS	1412	0	200000,01	14164,3	2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	RECEITA DE CONTRIBUICOES	CONTRIBUICOES SOCIAIS	CONTRIBUICOES SOCIAIS	CONTRIBUICOES S/ RECEITA CONCURSO PROGNOSTICO	CONTR.S/REC.CONC.PROG.DEST.PRAT.DESP-MOD.FUTE	10119212	0	0	0	2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS DE VALORES MOBILIARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	0	0	12173124,3		2015
36000	MINISTERIO DA SAUDE	36901	FUNDO NACIONAL DE SAUDE	250088	SPO-COORD.-GERAL DE ORC.E FINANCAS	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS ADMINISTRATIVOS	SERVICOS ADMINISTRATIVOS	63971	0	26723,7	41,77	2015
